time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates
1328,-27.602315799999996,66.63,5,81920,61,0.075042724609375,0.0003,0.2,0.8830786943435669,-4.2165790637227475e-05,-0.15003345324948897,0.9948716810904443,0.00573977,4.696144619968254,8370
1276,-29.57005573,65.5,6,98304,76,0.05987548828125,0.0003,0.2,3.347058057785034,-3.962455280088761e-05,-0.14745971109368838,0.9774169120937586,0.0068487134,19.794893363444135,8380
1253,-27.378387110000002,66.98,7,114688,91,0.070782470703125,0.0003,0.2,4.231245040893555,0.0007563970210412663,-0.15146451434120536,0.9725979343056679,0.0068233553,26.28453905051574,8390
3642,-27.374953160000004,66.78,1,16384,4,0.078155517578125,0.0003,0.2,1.2310370206832886,-0.0019490090351155231,-0.15111899529583753,0.9886046079918742,0.011336032,9.989539452781901,8400
2033,-27.08539644,66.99,2,32768,16,0.071734619140625,0.0003,0.2,1.4284863471984863,-0.00013720290398850922,-0.1498268882627599,0.9916532812640071,0.008324505,8.139590422832407,8410
1726,-27.600336700000007,66.96,3,49152,28,0.066375732421875,0.0003,0.2,1.736399531364441,0.00023362261126749217,-0.1470507583959261,0.9973925799131393,0.008533236,2.220620383997448,8420
1664,-26.856584970000004,66.72,4,65536,39,0.064508056640625,0.0003,0.2,0.5903482437133789,-0.0006536763356052688,-0.14582058675587178,0.9976761229336262,0.0070730266,1.8152622620924377,8430
1645,-28.85528744,65.52,5,81920,49,0.0640380859375,0.0003,0.2,0.5308470726013184,0.000505156508552318,-0.1433867155428743,0.9920984683558345,0.0057019293,7.565013609139714,8440
1529,-28.73090404,65.71,6,98304,64,0.0636474609375,0.0003,0.2,0.9117727279663086,0.0005185884323509526,-0.14154210507113021,0.9859283622354269,0.0062032053,13.580752820428462,8450
1464,-28.433825819999996,65.43,7,114688,78,0.06961669921875,0.0003,0.2,0.854156494140625,0.0005186404699088598,-0.1438067217997741,0.9869042495265603,0.0062795007,11.997773827565833,8460
2064,-27.18855733,66.81,1,16384,7,0.063800048828125,0.0003,0.2,0.6344369649887085,-0.0004780920512530429,-0.14983894514734858,0.9758003242313862,0.0105274515,22.986250174208543,8470
1186,-27.32439402,66.59,2,32768,27,0.0692626953125,0.0003,0.2,1.1824042797088623,0.0003116174483693612,-0.14376882780343295,0.9913333542644978,0.0063398494,8.07603140892461,8480
1018,-28.141605090000002,65.81,3,49152,48,0.06328125,0.0003,0.2,0.8376753330230713,0.0009773621639396878,-0.14652287267090286,0.9915876099839807,0.0064426847,7.845422196586151,8490
988,-30.022215019999997,64.35,4,65536,66,0.0697998046875,0.0003,0.2,0.6315697431564331,-0.0005665812670486048,-0.14794783598044886,0.9915098063647747,0.007572182,8.047385735495482,8500
896,-27.70951709,66.25,5,81920,91,0.06873779296875,0.0003,0.2,1.3550794124603271,0.00041883994203999463,-0.14451791703759226,0.9790480248630047,0.0063548004,19.71169225347694,8510
884,-26.73086996,66.5,6,98304,111,0.06964111328125,0.0003,0.2,0.3128652572631836,0.0005845049932759139,-0.14067012190353126,0.991422975435853,0.006443086,7.8944538033334535,8520
889,-26.795403070000003,66.59,7,114688,128,0.072076416015625,0.0003,0.2,1.8822811841964722,-0.0007785599766975792,-0.15357824486563915,0.9921357370913029,0.008879228,7.106798995286226,8530
2060,-26.80601487,66.22,1,16384,7,0.070806884765625,0.0003,0.2,1.1827346086502075,0.0006871914522434963,-0.15408792446833103,0.9875590857118368,0.006502479,11.707450761506333,8540
1235,-30.100556429999997,64.11,2,32768,26,0.071380615234375,0.0003,0.2,18.591386795043945,0.000733902924685026,-0.15473486304981635,0.9849598528817296,0.0070715556,14.753290435741656,8550
1039,-31.269220990000004,63.42,3,49152,47,0.0808837890625,0.0003,0.2,4.292541027069092,-0.00024008704740481336,-0.15932475006848107,0.9701003972440958,0.008021974,27.011824480607174,8560
973,-27.300058860000004,65.87,4,65536,67,0.06812744140625,0.0003,0.2,4.230980396270752,0.0005074491996765573,-0.1567164560081437,0.975295590236783,0.006468271,23.19075667914003,8570
939,-31.00168902,63.28,5,81920,87,0.077911376953125,0.0003,0.2,3.342923402786255,0.00015672370864194818,-0.1558292801346397,0.9728803783655167,0.0072871884,24.878171244449913,8580
937,-28.939633670000003,64.89,6,98304,104,0.077874755859375,0.0003,0.2,2.786186933517456,-0.00016182611302610893,-0.15647282549180092,0.9700057152658701,0.007401673,27.879589648847467,8590
950,-28.287527409999992,65.35,7,114688,120,0.070184326171875,0.0003,0.2,1.0072587728500366,0.0007156591878811014,-0.15455288921948523,0.9829190857708454,0.0060946885,16.357276284205728,8600
2362,-29.005329779999997,65.39,1,16384,6,0.070220947265625,0.0003,0.2,0.45034703612327576,-0.0010442487981890737,-0.15151319168508054,0.9918256690725684,0.005663855,6.839546630135738,8610
1160,-27.926674840000004,65.73,2,32768,28,0.064312744140625,0.0003,0.2,0.9814666509628296,0.000593447408891734,-0.15334663680405355,0.9737809933722019,0.010127444,23.04573077976238,8620
982,-28.488544270000002,65.09,3,49152,50,0.07044677734375,0.0003,0.2,1.4754259586334229,0.0008517401476183295,-0.15139978103979956,0.9821320958435535,0.008399413,17.7807140189223,8630
990,-27.997321659999997,65.34,4,65536,66,0.09210205078125,0.0003,0.2,2.66723895072937,-0.0030259905253842588,-0.16550855860114097,0.9766284301877022,0.011942993,21.643035684758797,8640
973,-28.862655310000005,65.13,5,81920,84,0.080938720703125,0.0003,0.2,2.3164708614349365,0.0008551934075057943,-0.16951298508502077,0.9876754097640514,0.006993471,11.97294600981986,8650
936,-26.95640027,66.01,6,98304,104,0.06419677734375,0.0003,0.2,1.933936595916748,-3.716176938723947e-05,-0.17032523341767955,0.9715364966541529,0.0057425024,27.071630551619457,8660
936,-28.05268928,65.44,7,114688,122,0.08541259765625,0.0003,0.2,0.6149945259094238,-0.0008442412745807814,-0.16786516286374537,0.9881964242085814,0.00757969,11.507775399391539,8670
2672,-29.87353255,64.09,1,16384,6,0.068084716796875,0.0003,0.2,8.9385404586792,0.00035171901258763684,-0.17309088299807626,0.9785096645355225,0.007886335,19.969432619959115,8680
1560,-27.132723220000006,65.58,2,32768,20,0.078472900390625,0.0003,0.2,2.2597849369049072,0.0002745517950188514,-0.17379801234346814,0.9735871274024248,0.008134761,24.459518395434134,8690
1308,-28.09510699000001,65.03,3,49152,37,0.10709228515625,0.0003,0.2,1.535597324371338,-0.00025561520669725724,-0.1798904386203503,0.9972160512115806,0.03043187,2.089340717031155,8700
1285,-26.94724752,65.43,4,65536,50,0.074603271484375,0.0003,0.2,13.578988075256348,-0.0004973375957206371,-0.17803216291358695,0.992209286428988,0.005734639,7.176003227336333,8710
1257,-28.42057325000001,64.72,5,81920,65,0.07928466796875,0.0003,0.2,7.6152167320251465,0.0007966917525664031,-0.17810368184582331,0.9800045695155859,0.0098305335,17.659192607039586,8720
1239,-27.772346279999997,65.35,6,98304,79,0.0931640625,0.0003,0.2,18.553680419921875,-7.653047377971234e-05,-0.17607743408007082,0.9762604255229235,0.009431673,22.6009262317908,8730
1232,-28.754266870000006,64.72,7,114688,93,0.08126220703125,0.0003,0.2,5.614922523498535,0.0004528343808487989,-0.17542579653381835,0.9725478291511536,0.0055764765,26.11049888280686,8740
2955,-28.429675659999994,65.06,1,16384,5,0.083319091796875,0.0003,0.2,1.1215749979019165,0.0014536931739257853,-0.1732830143213505,0.9825099427253008,0.00871526,16.7327304312028,8750
1550,-28.12633614,65.07,2,32768,21,0.090423583984375,0.0003,0.2,1.1695927381515503,-0.002355612365317938,-0.18528982712887226,0.9837708175182343,0.0133244265,14.764532531914302,8760
1336,-29.912318799999998,63.73,3,49152,36,0.088323974609375,0.0003,0.2,31.206764221191406,-0.00014532792688441986,-0.17551620058366096,0.9804053697735071,0.010504827,17.852740149269813,8770
1309,-27.557116289999996,65.62,4,65536,50,0.077716064453125,0.0003,0.2,2.761608600616455,0.00014673236432827252,-0.1764399340172531,0.9722988400608301,0.0064571006,26.298673825594598,8780
1285,-27.99827649,65.17,5,81920,63,0.103900146484375,0.0003,0.2,5.203145980834961,0.00016851836680871203,-0.17801454786676912,0.9860044177621603,0.050984718,13.681104278215207,8790
1270,-27.53405909999999,64.76,6,98304,77,0.082708740234375,0.0003,0.2,46.49155044555664,0.0005948580727363151,-0.18274005130515433,0.976694080978632,0.007727552,22.658564919116905,8800
1250,-30.750460039999997,63.57,7,114688,91,0.078759765625,0.0003,0.2,4.435201644897461,0.0005425969532780073,-0.18366575612453745,0.9834597259759903,0.007300051,15.457288544601761,8810
2767,-28.932205920000005,64.63,1,16384,5,0.07330322265625,0.0003,0.2,4.062009811401367,0.001324750280468834,-0.18198293214663863,0.9821983259171247,0.005486992,16.86920705160592,8820
1599,-28.05158201,65.13,2,32768,20,0.072796630859375,0.0003,0.2,1.4672168493270874,0.0008568695374833624,-0.18163875073660166,0.9798964541405439,0.0070209545,18.928410763642752,8830
1407,-26.407258840000004,66.17,3,49152,34,0.08209228515625,0.0003,0.2,0.8505122065544128,0.001379818502437047,-0.18046035614097491,0.9892573980614543,0.0062629315,10.551502506609541,8840
1383,-28.71881911000001,64.12,4,65536,47,0.076611328125,0.0003,0.2,22.433181762695312,-6.1473860660044e-05,-0.17954790858202613,0.982632040977478,0.008850178,16.9300722573651,8850
1354,-29.27169648,64.88,5,81920,60,0.078082275390625,0.0003,0.2,1.1699711084365845,-5.5752695789124115e-05,-0.1822335633216426,0.9769944492727518,0.0069697415,20.7687337690033,8860
1346,-28.739013870000004,64.66,6,98304,72,0.0851318359375,0.0003,0.2,36.744808197021484,0.0009410434332039585,-0.1808861212572083,0.9850869886577129,0.007939134,14.423974674590863,8870
1341,-26.771595790000003,66.23,7,114688,85,0.094793701171875,0.0003,0.2,29.030689239501953,-2.0679287990788e-05,-0.177327032390167,0.9870998840779066,0.009002304,12.651419257523958,8880
3172,-27.21099014,65.86,1,16384,5,0.088336181640625,0.0003,0.2,0.5730518698692322,0.0008490243742016901,-0.17710368499683682,0.9910720251500607,0.0067164763,8.169627882435453,8890
1871,-28.11735464,65.2,2,32768,17,0.083135986328125,0.0003,0.2,20.152376174926758,-0.000503544062621586,-0.1785512745147571,0.9819967951625586,0.010505002,16.808955922559836,8900
1635,-30.463266919999995,63.73,3,49152,30,0.085650634765625,0.0003,0.2,3.346048593521118,0.00013005654923290422,-0.1780544298264431,0.9913291381672025,0.008341532,8.48959163108375,8910
1532,-27.652672510000002,65.2,4,65536,42,0.07733154296875,0.0003,0.2,4.6012678146362305,-1.3541280259232735e-05,-0.17763874616939573,0.9770279135555029,0.008521946,21.063895005511586,8920
1475,-26.151592500000003,66.22,5,81920,55,0.086590576171875,0.0003,0.2,5.284932613372803,-0.00014091391449255752,-0.17962108909268865,0.9801162518560886,0.009025104,19.351262978743762,8930
1447,-26.73248935,65.81,6,98304,67,0.07900390625,0.0003,0.2,0.6833799481391907,0.00043635854403873965,-0.18007218404382003,0.9913160027936101,0.009603037,8.319402015500236,8940
1428,-26.552222390000008,66.31,7,114688,80,0.0857177734375,0.0003,0.2,1.9878559112548828,-0.0003984126572504465,-0.18568527732859366,0.9848167803138494,0.008107875,14.549160398845562,8950
3132,-28.086290599999998,65.09,1,16384,5,0.0801025390625,0.0003,0.2,1.0859278440475464,0.00017974567399505758,-0.1851857761386782,0.9819590337574482,0.009980703,16.97842733464204,8960
1873,-26.861395780000006,65.82,2,32768,17,0.0849853515625,0.0003,0.2,4.029765605926514,0.0004892672230198513,-0.18138803864421787,0.9870479023084044,0.007993273,12.819526344211772,8970
1634,-26.454422720000004,66.25,3,49152,30,0.0687744140625,0.0003,0.2,0.688421905040741,0.0008342022442775487,-0.17347719600657002,0.9896088065579534,0.006227431,10.177297177258879,8980
1543,-28.43271066,64.88,4,65536,42,0.078948974609375,0.0003,0.2,0.9968400001525879,0.0005368859790905844,-0.17090547613333912,0.991462548263371,0.006689378,8.069637808518019,8990
1494,-27.526622760000006,65.14,5,81920,54,0.07904052734375,0.0003,0.2,44.96445846557617,-0.0013381122679675173,-0.17115447967953515,0.9631626158952713,0.008281847,32.70422350647859,9000
1462,-29.38700493,64.05,6,98304,67,0.091748046875,0.0003,0.2,0.9042117595672607,0.000396303492880179,-0.17536601870669982,0.9790372382849455,0.009046885,20.544797791796736,9010
1442,-27.40461175,65.76,7,114688,79,0.082550048828125,0.0003,0.2,1.944610595703125,-0.0003759639616419008,-0.17454196972830688,0.9712182972580194,0.0072552357,27.70237339772284,9020
3247,-27.41573661,65.98,1,16384,5,0.087567138671875,0.0003,0.2,0.5503255128860474,0.00012768946689902804,-0.1733012048411183,0.9895193167030811,0.008673976,9.475936892617028,9030
1800,-27.068832779999997,65.63,2,32768,18,0.076220703125,0.0003,0.2,1.4871011972427368,0.0007861222277369961,-0.17684229555597994,0.9887818740680814,0.0073464625,10.573505701089744,9040
1617,-26.629430380000002,66.26,3,49152,30,0.075152587890625,0.0003,0.2,6.3765645027160645,-0.0004621095387392415,-0.17145729042531457,0.9728392157703638,0.006271643,24.7191356650088,9050
1531,-25.99011456,66.59,4,65536,42,0.085076904296875,0.0003,0.2,0.8539974689483643,0.0005052412062696021,-0.17866675443365237,0.9870092459022999,0.007359897,12.343459600827192,9060
1488,-26.475587469999997,66.11,5,81920,55,0.0790771484375,0.0003,0.2,23.889074325561523,0.0008636398506951081,-0.1818963053985499,0.9904320426285267,0.0070118424,9.530713345773984,9070
1458,-28.584901050000003,65.25,6,98304,67,0.080755615234375,0.0003,0.2,1.2934826612472534,-0.0002608453428365465,-0.1777575138810789,0.97811508923769,0.0076188506,20.938895150925966,9080
1438,-27.36450432,65.46,7,114688,79,0.0749267578125,0.0003,0.2,4.14015531539917,0.0012231553117089788,-0.1729382085846737,0.976970411837101,0.009249743,22.182078033126892,9090
3278,-28.04044821,65.57,1,16384,4,0.0997802734375,0.0003,0.2,26.611967086791992,8.31032669339038e-05,-0.18229329460009466,0.9915043348446488,0.012126524,7.295505321607925,9100
1892,-28.63742068,64.93,2,32768,17,0.0874267578125,0.0003,0.2,1.5892022848129272,-0.0050554221216771115,-0.1903307421656791,0.9885102547705173,0.015263719,9.18215653724037,9110
1655,-29.334015250000004,64.61,3,49152,29,0.0796630859375,0.0003,0.2,0.7414976954460144,0.000742801937076365,-0.18145132379431744,0.9913517376407981,0.0060044047,8.0324280802859,9120
1564,-28.245480810000004,65.55,4,65536,41,0.081103515625,0.0003,0.2,0.839381754398346,-0.0012334657626524859,-0.17636162007111125,0.9855253314599395,0.00681215,13.13257405566983,9130
1511,-27.61205015,65.51,5,81920,54,0.077911376953125,0.0003,0.2,36.63194274902344,0.0004152258784415608,-0.1751152196957264,0.9956597886048257,0.0074251853,4.021252126514446,9140
1475,-27.103638440000005,66.21,6,98304,66,0.066192626953125,0.0003,0.2,0.776515781879425,0.00028308024475336423,-0.17812285016698298,0.9801839757710695,0.0074723475,18.63337816288695,9150
1451,-28.135007480000002,65.89,7,114688,79,0.08173828125,0.0003,0.2,0.6131414175033569,0.0007908678121111735,-0.17764861700416076,0.9952161265537143,0.007184812,4.533288454159629,9160
3277,-27.435535369999997,65.99,1,16384,4,0.0771484375,0.0003,0.2,14.554913520812988,-0.00017054956060746918,-0.17541464174573776,0.9709139931946993,0.0072709913,24.654946093121545,9170
1873,-26.22665273,66.79,2,32768,17,0.08336181640625,0.0003,0.2,0.41683322191238403,0.0016932890324596883,-0.17275985797750765,0.9941350598819554,0.0059812465,4.679848267498892,9180
1618,-27.539618129999997,65.93,3,49152,30,0.07557373046875,0.0003,0.2,0.7728196382522583,-4.9931082958210024e-05,-0.1678492678591283,0.9930343846790493,0.007136449,6.644854992302134,9190
1534,-27.391552060000002,65.74,4,65536,42,0.082763671875,0.0003,0.2,0.9703237414360046,-0.00035541412535167183,-0.1635878538392717,0.9900127211585641,0.008043089,9.343896002857946,9200
1478,-26.3450145,66.26,5,81920,55,0.07076416015625,0.0003,0.2,5.046413421630859,0.0009075749972907943,-0.16542007148091215,0.990726119838655,0.007778508,8.522235068213195,9210
1446,-27.276336020000002,65.87,6,98304,67,0.0786865234375,0.0003,0.2,0.7090703248977661,0.0004176126051333995,-0.16273415670730174,0.9981058757985011,0.007694666,1.6967651438317262,9220
1409,-26.54244708,66.46,7,114688,81,0.06075439453125,0.0003,0.2,0.6086427569389343,0.0004114385054435843,-0.16206931863271165,0.9976109219714999,0.0047172224,2.137155529181473,9230
3156,-28.222230979999996,65.37,1,16384,5,0.06536865234375,0.0003,0.2,0.5675410032272339,0.0013869938360585366,-0.15880203555279876,0.9890065006911755,0.004863822,10.514057687052992,9240
1562,-26.060273450000004,66.18,2,32768,20,0.067095947265625,0.0003,0.2,0.5040910243988037,-6.207283481671766e-05,-0.15475571169808972,0.9734469167888165,0.007566836,23.899089025193824,9250
1465,-26.26725536,66.25,3,49152,33,0.069598388671875,0.0003,0.2,6.222034454345703,0.001630618662284178,-0.15320311707328074,0.9851216832175851,0.0062812874,13.822032434074208,9260
1429,-28.039050940000003,65.05,4,65536,45,0.078076171875,0.0003,0.2,1.5867207050323486,0.00038117220474305215,-0.15417671483301093,0.9951251749880612,0.005571667,4.542978618491906,9270
1410,-27.052133229999995,65.48,5,81920,58,0.063262939453125,0.0003,0.2,8.697537422180176,-0.0003207316194220766,-0.1541344151890371,0.9840845298022032,0.0072912322,14.165544033469633,9280
1395,-25.690458369999998,66.6,6,98304,70,0.083447265625,0.0003,0.2,1.1755051612854004,0.00031064802815308214,-0.14546712811861653,0.9849191270768642,0.011169478,14.390499969176016,9290
1385,-28.101669240000007,65.02,7,114688,82,0.069207763671875,0.0003,0.2,0.9124263525009155,0.0013678084801540535,-0.14582220082520508,0.9923810693435371,0.0063930205,7.482517740759067,9300
3195,-28.566451660000006,65.09,1,16384,5,0.06490478515625,0.0003,0.2,47.18376541137695,0.0009149458835736368,-0.14554216273245402,0.9814288262277842,0.0074512064,17.40003032743698,9310
1878,-27.01437679,65.35,2,32768,17,0.072991943359375,0.0003,0.2,4.524064064025879,-0.001561140085777879,-0.1493420649174368,0.9777081236243248,0.013300768,20.149328298470937,9320
1295,-27.601776830000002,65.29,3,49152,37,0.079364013671875,0.0003,0.2,17.945547103881836,0.0007005124758961756,-0.1507930624327855,0.9872702825814486,0.0075951614,12.37077250047587,9330
1210,-26.14315925,66.36,4,65536,54,0.0705322265625,0.0003,0.2,4.624574184417725,0.0007698791368056845,-0.153794457775075,0.9813749361783266,0.007154001,17.678891070489772,9340
